dataFrom,date,review,rating,extracted_devresp,devresp_time,Positive Score,Negative Score,Neutral Score,Compound Score,nps_indiv,nps_category,clean_review,Topic_Number,Topic_Name,date_only,Topic,Unnamed: 1,key
googlePlay,NaT,False advertising of rates.,1,Hi Gilbert! Thank you for bringing this to our attention. We apologize if you found our rates to be misleading. We take feedback seriously and are committed to further improvement. Please contact our support team hotline at (+65) 3105 2055 so that we can address your concerns directly. We're here 24/7. Thank you! 🙏,NaT,0.0,0.0,1.0,0.0,5,Detractor,"['advertising', 'rate']",8,Safety,NaT,,,
googlePlay,NaT,"Gxs is simple and easy to use, with a saving account/pocket that has no TnC. But not being able to add payees for FAST transfer is quite a setback and detrimental considering it as a basic common banking service that most people do. As a digital bank, isn't it pertinent to include basic online banking service like adding of payee?",3,Hi Jiaxing! We’re sorry to make you feel that way! We really appreciate your valuable feedback and rest assured that it is an essential part of our continuous improvement process. 🚀💜,NaT,0.082,0.025,0.893,0.5574,8,Passive,"['simple', 'account', 'pocket', 'payee', 'fast', 'transfer', 'setback', 'detrimental', 'banking', 'service', 'digital', 'bank', 'pertinent', 'include', 'online', 'banking', 'service', 'payee']",8,Safety,NaT,Safety,17.0,Issues with user interface
googlePlay,NaT,"Closed my account without giving me any reason. Just started to put money in the account to earn interest, merely only earned $4 of interest in total.",1,"Hey Benjamin! If you have any account-related concerns, just give us a ring anytime at our 24/7 hotline: (+65) 3105 2055. We're all ears.💜",NaT,0.187,0.064,0.749,0.6077,8,Passive,"['account', 'reason', 'money', 'account', 'earn', 'interest', 'interest']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),6.0,Poor customer service
googlePlay,NaT,"Fast and easier way to get the loan amount, as a foreigner i cant make but my friend helped me, it will be useful if foreigner also can borrow.. This is a suggestion.. Thanks",5,"Hey there, thank you for the feedback & suggestions. We are aiming to be more inclusive, and in the future, we hope to be able to offer our services to you.",NaT,0.317,0.0,0.683,0.9313,10,Promoter,"['fast', 'loan', 'amount', 'foreigner', 'cant', 'friend', 'foreigner', 'borrow', 'suggestion']",5,Credit card usage,NaT,Credit card usage,28.0,Others
googlePlay,NaT,Seems to be full. Unable to sign up. Uninstalling since it is the case.,1,"Hi Grace! Thank you for your support in our GXS Savings account. Currently, all GXS Savings Account slots have been taken up for now! We’re working to open new slots as soon as possible.🙏 Stay tuned to our social media channels for the latest updates!",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['sign', 'case']",2,Customer Services,NaT,Customer Services,9.0,Digital savings bank account issues
googlePlay,NaT,"1) long waiting list 2) everytime i log into waiting list, it's as if I'm not in the waiting list as they ask me to sign up to be in the waiting list 🙄 alr 4 time alr 3) of course I'm still not in the GXS list Had sent light for the long wait. Meanwhile while it isn't approved I'll delete since I won't be able to use it. 😑 No spaces.",1,Hi there! Thank you for your patience and support! Your feedback matters to us.💜 All slots for our invitations have been filled. We're working to open up new slots for you as soon as we can! 🙏,NaT,0.0,0.057,0.943,-0.5472,2,Detractor,"['list', 'everytime', 'list', 'list', 'sign', 'list', 'time', 'course', 'list', 'sent', 'light', 'wait', 'delete', 'space']",3,Services & Products,NaT,,,
googlePlay,NaT,"Pathetic app and support. Paynow qr, which is the only way to spend money from this bank account is not working for months and support is providing meaningless replies",1,Hey there! We're really sorry to hear about your experience with our GXS app and truly apologize for any inconvenience caused. 🙏 We understand the importance of this matter and rest assured that we're here to help. 💜 Please do not hesitate to reach out to us via our 24x7 hotline at (+65) 3105 2055 or chat with us at our in-app Help Centre.,NaT,0.146,0.178,0.676,-0.296,3,Detractor,"['support', 'paynow', 'spend', 'money', 'bank', 'account', 'month', 'support', 'meaningless', 'reply']",7,Competition,NaT,Competition,12.0,Poor customer service
googlePlay,NaT,"Pathetic app and support. Paynow qr, which is the only way to spend money from this bank account is not working for months and support is providing meaningless replies",1,Hey there! We're really sorry to hear about your experience with our GXS app and truly apologize for any inconvenience caused. 🙏 We understand the importance of this matter and rest assured that we're here to help. 💜 Please do not hesitate to reach out to us via our 24x7 hotline at (+65) 3105 2055 or chat with us at our in-app Help Centre.,NaT,0.146,0.178,0.676,-0.296,3,Detractor,"['support', 'paynow', 'spend', 'money', 'bank', 'account', 'month', 'support', 'meaningless', 'reply']",7,Competition,NaT,Competition,26.0,Lack of responsiveness
googlePlay,NaT,"Pathetic app and support. Paynow qr, which is the only way to spend money from this bank account is not working for months and support is providing meaningless replies",1,Hey there! We're really sorry to hear about your experience with our GXS app and truly apologize for any inconvenience caused. 🙏 We understand the importance of this matter and rest assured that we're here to help. 💜 Please do not hesitate to reach out to us via our 24x7 hotline at (+65) 3105 2055 or chat with us at our in-app Help Centre.,NaT,0.146,0.178,0.676,-0.296,3,Detractor,"['support', 'paynow', 'spend', 'money', 'bank', 'account', 'month', 'support', 'meaningless', 'reply']",7,Competition,NaT,Competition,27.0,Issues with PayNow QR
googlePlay,NaT,"You are welcome! I had hoped to keep more money long term but after only 1 month with GXS, your interest rate dropped greatly! Please have ""Add Payee"" to reduce errors - no Copy & Paste so we need to memorise long account numbers! Jul2023 Review - Seamless transactions. Great fun bank to bank with. I like the pockets idea where I am able to see where my goals are heading! The interest is the icing on the cake! Great UI and UX! Easiest digital bank to use! Thank you very much, Dev & Team!",4,"Hi Doreen! 💜 We are happy that you like our app! Your review really made our day, and we are definitely striving to improve our products to serve you better. 🚀",NaT,0.325,0.045,0.63,0.9902,10,Promoter,"['welcome', 'money', 'term', 'month', 'interest', 'rate', 'please', 'payee', 'error', 'copy', 'paste', 'need', 'memorise', 'account', 'number', 'review', 'seamless', 'transaction', 'bank', 'bank', 'pocket', 'idea', 'goal', 'interest', 'cake', 'digital', 'bank', 'thank', 'team']",8,Safety,NaT,Safety,26.0,Others
googlePlay,NaT,It really helps when really in need. So easy to do it. It's at your fingertips.,5,Hey there! We are happy that you enjoyed the app and your review really made our day! 💜 Thank you and we really appreciate your support! 🚀,NaT,0.322,0.0,0.678,0.7673,9,Promoter,"['help', 'need', 'fingertip']",0,App Responsiveness,NaT,App Responsiveness,33.0,Others
googlePlay,NaT,Easy to apply good full amount of loan given compare to outside or lending bee ... or they never cut your loan amouny . interest can be save if payment early. multiple loan also can.. only it could be better if can increase loan amount after loan given .. or can be resgistet again once deleted.,5,Hi Aliff! We are happy that you like our app! This 5-star review made our day! We are definitely striving to improve our products to serve you better. 💜🚀,NaT,0.28,0.0,0.72,0.9518,10,Promoter,"['amount', 'loan', 'compare', 'lending', 'loan', 'amouny', 'interest', 'payment', 'multiple', 'loan', 'increase', 'loan', 'amount', 'loan', 'resgistet']",3,Services & Products,NaT,Services & Products,17.0,Lack of transparency
googlePlay,NaT,"The UIUX of the app is definitely the best amongst the banks right now, looking forward to more products",5,"We're thrilled to hear that our app has won your heart and become your digital sidekick. 💜 We're already brainstorming new features and products, so stay tuned! 🚀",NaT,0.289,0.0,0.711,0.7845,9,Promoter,"['uiux', 'amongst', 'bank', 'right', 'product']",4,User Interface,NaT,User Interface,32.0,Others
googlePlay,NaT,"How many attempts for the year. Until now, message still the same. It’s not you, it’s us. We understand that receiving this news may be disappointing. And while we’re unable to disclose the specific reasons why your GXS FlexiLoan application wasn’t approved, please know that every GXS FlexiLoan application goes through an evaluation process that must meet our eligibility criteria and internal assessment requirements.",1,"We're sorry to hear that, Jessie. It is certainly not our intent to make any of our customers feel this way. And we'll definitely take this as a feedback. We understand you're interested in our FlexiLoan, feel free to reach out to us directly at (+65) 3105 2055 or via email if you need any help! 🙏",NaT,0.074,0.046,0.88,0.2263,6,Detractor,"['attempt', 'year', 'message', 'understand', 'news', 'reason', 'flexiloan', 'application', 'please', 'flexiloan', 'application', 'evaluation', 'process', 'meet', 'eligibility', 'criterion', 'assessment', 'requirement']",9,Customer trust,NaT,,,
googlePlay,NaT,"Year 2023, a banking app that can't save pay, are you living in yesteryears?",1,"Hi Jeff! Thanks for sharing your thoughts! Your feedback is important to us as we evolve and improve our products to better serve you. As a digital bank, we're committed to staying agile and responsive to your needs. Keep the feedback coming, and we'll keep working to make the bank work better for you! 🙏",NaT,0.081,0.165,0.754,-0.3252,3,Detractor,"['year', 'banking', 'living', 'yesteryear']",7,Competition,NaT,Competition,24.0,Inability to save pay
googlePlay,NaT,"Cannot register, keep nothing pop up On sign up",1,Hi MydailyGame Channel. We're sorry to hear about your experience. 🙏 Please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with the screenshot so that we can address your concerns directly. Thank you!,NaT,0.0,0.0,1.0,0.0,5,Detractor,"['register', 'nothing', 'sign']",0,App Responsiveness,NaT,App Responsiveness,1.0,Difficulties in account registration
googlePlay,NaT,No debit card. Max interest reduced to only 2.65 now within one month of start.,1,"Hi Garima, we are sorry to hear about your experience and appreciate you sharing your thoughts with us. We want you to know that we will be introducing additional features in the upcoming months. Please keep an eye on our social media platforms for the latest news and updates! 😊

",NaT,0.165,0.121,0.714,0.2023,6,Detractor,"['debit', 'card', 'interest', 'month', 'start']",3,Services & Products,NaT,Services & Products,7.0,High interest rates
googlePlay,NaT,No debit card. Max interest reduced to only 2.65 now within one month of start.,1,"Hi Garima, we are sorry to hear about your experience and appreciate you sharing your thoughts with us. We want you to know that we will be introducing additional features in the upcoming months. Please keep an eye on our social media platforms for the latest news and updates! 😊

",NaT,0.165,0.121,0.714,0.2023,6,Detractor,"['debit', 'card', 'interest', 'month', 'start']",3,Services & Products,NaT,Services & Products,20.0,Absence of debit card
